"0.0","0.0","0.9999999883333335"
"0.1","0.09884005755380365","0.9653356859019163"
"0.2","0.19087939491135422","0.8652858505837913"
"0.30000000000000004","0.2700851327455964","0.7110607239110833"
"0.4","0.33184042170783457","0.5194040649858511"
"0.5","0.37337698488938337","0.31008500194273925"
"0.6","0.3939376863819082","0.10309189931168028"
"0.7","0.3946647588022506","-0.08396814539873843"
"0.7999999999999999","0.37825643207245485","-0.23784211478500294"
"0.8999999999999999","0.34846929423727485","-0.3507165139224333"
"0.9999999999999999","0.3095598756531122","-0.420353634144055"
"1.0999999999999999","0.26575561017821214","-0.44940120727421373"
"1.2","0.22082593164234834","-0.4441296209994894"
"1.3","0.1777952977127289","-0.41290901470827923"
"1.4000000000000001","0.13880889286324463","-0.36472359524905573"
"1.5000000000000002","0.1051351980924145","-0.3079499478251396"
"1.6000000000000003","0.07727177793709741","-0.24952695149141335"
"1.7000000000000004","0.05511297434503237","-0.19454480291173498"
"1.8000000000000005","0.038139666458110656","-0.1462009196309677"
"1.9000000000000006","0.025599165061733844","-0.10602240850225361"
"2.0000000000000004","0.016654363312194345","-0.07423944972977797"
"2.1000000000000005","0.010492463787669964","-0.050204843443091285"
"2.2000000000000006","0.006392824765520398","-0.032781739993741586"
"2.3000000000000007","0.003759666904197001","-0.02065367239213311"
"2.400000000000001","0.0021284598625568923","-0.012540217709600468"
"2.500000000000001","0.001155323026002542","-0.007323186465695583"
"2.600000000000001","5.975842294032754E-4","-0.004100768650739349"
"2.700000000000001","2.9161328146720043E-4","-0.002191585639795793"
"2.800000000000001","1.3187446370269314E-4","-0.0011094208430273704"
"2.9000000000000012","5.3264043930848404E-5","-5.250957787056377E-4"
